Column1,Column10,PL
CARDSINHANDSTATICON_RULEBOOKDESCRIPTION_159,The value represented by this sigil is always equal to the number of cards in your hand.,Wartość reprezentowana przez ten sigil jest zawsze równa liczbie kart w dłoni.
CARDSINHANDSTATICON_GBCDESCRIPTION_195,The power of [creature] is equal to the number of cards in your hand.,Moc [stworzenia] jest równa liczbie kart w dłoni.
MIRRORSTATICON_GBCDESCRIPTION_142,The power of [creature] is always equal to the power of the creature opposing it.,Moc [stworzenia] jest zawsze równa sile stworzenia przeciwstawnego.
OPTIONSUI_VALUE_294,FLICKER FX,Migotanie fx
OPTIONSUI_VALUE_524,SCREEN SHAKE,Shake ekranu
DISCOVERABLECARD_ANTS_VALUE_893_M,"Formidable creatures, those [c:bR]Ants[c:]. Very well, I will add them to your deck and make them available for future challengers.","Potężne stworzenia, te [C: Br] mrówki [C:]. Bardzo dobrze, dodam je do twojej talii i udostępnię je przyszłym pretendentom."
DISCOVERABLECARD_ANTS_VALUE_893_F,,#VALUE!
DISCOVERABLECARD_CAGEDWOLF_VALUE_065,Curious...,Ciekawski...
DISCOVERABLECARD_IMPROVEDSMOKE_VALUE_211_M,I do relish snuffing out your excess candles before a Boss. Perhaps you will now enjoy it as much as I do.,"Zachęcam, że przedstawię nadmiar świec przed szefem. Być może teraz będziesz się cieszyć tak samo jak ja."
DISCOVERABLECARD_IMPROVEDSMOKE_VALUE_211_F,,#VALUE!
DISCOVERABLECARD_SKINK_VALUE_087_M,"I forgot that I had put that there. Very well, you may add it to your deck. And I'll deal you one every so often.","Zapomniałem, że tam umieściłem. Bardzo dobrze, możesz dodać go do swojego pokładu. I co jakiś czas się z nimi uprawię."
DISCOVERABLECARD_SKINK_VALUE_087_F,,#VALUE!
DISCOVERABLECARD_STINKBUG_VALUE_154_M,Ah... that one...,Ach ... ten ...
DISCOVERABLECARD_STINKBUG_VALUE_154_F,,#VALUE!
GBC_DOCKS_730_M,You picked the clover leaf from the stem!,Wybrałeś liść koniczyny z łodygi!
GBC_DOCKS_730_F,,#VALUE!
GBC_TEMPLE_UNDEAD_392_M,You found a card atop the pedestal!,Znalazłeś kartę na cokole!
GBC_TEMPLE_UNDEAD_392_F,,#VALUE!
GBC_TEMPLE_UNDEAD_058_M,You found a strange flickering key. Its use cannot yet be understood.,Znalazłeś dziwny migoczący klucz. Jego zastosowania nie można jeszcze zrozumieć.
GBC_TEMPLE_UNDEAD_058_F,,#VALUE!
GBC_TEMPLE_UNDEAD_650_M,[c:R]The Bone Lord's Femur[c:]. It endows the holder with bones at the start,[C: R] Kości kości udowej pana kości [C:]. Na początku opanuje uchwyt kości
GBC_TEMPLE_UNDEAD_650_F,,#VALUE!
MISC_456,Simplified Chinese,Chiński uproszczony
MISC_993,Traditional Chinese,Tradycyjne chińskie
MISC_659,Start Screen,Ekran startowy
MISC_970,Options,Opcje
MISC_056,Alter Deck,Alter Deck
MISC_089,New Game,Nowa gra
MISC_561,Quit,Zrezygnować
MISC_070,Concede,Przyznać
MISC_308,attack,atak
MISC_038_M,Hmmm... Not a single Ring Worm...,Hmmm ... nie jeden robak pierścienia ...
MISC_038_F,,#VALUE!
MISC_222,Auto-Complete,Autouzupełnienie
MISC_909,A pack containing 1 Rare and 2 Common Deathly cards and 2 Common cards of any type.,Paczka zawierająca 1 rzadkie i 2 wspólne karty śmierci i 2 wspólne karty dowolnego typu.
MISC_428,A pack containing 1 Rare and 2 Common Beastly cards and 2 Common cards of any type.,Paczka zawierająca 1 rzadkie i 2 wspólne bestialskie karty i 2 wspólne karty dowolnego typu.
MISC_053,A pack containing 1 Rare and 2 Common Techno cards and 2 Common cards of any type.,Paczka zawierająca 1 rzadkie i 2 popularne karty techno i 2 wspólne karty dowolnego typu.
MISC_751,A pack containing 1 Rare and 2 Common Magical cards and 2 Common cards of any type.,Paczka zawierająca 1 rzadkie i 2 wspólne magiczne karty i 2 wspólne karty dowolnego typu.
MISC_289,Luke Carder,Luke Carder
MISC_132,P03,P03
MISC_558,Internal Memory / DCIM,Pamięć wewnętrzna / DCIM
MISC_150,Blood Artist,Artysta krwi
MISC_014,Complete your first Deathcard.,Wypełnij swoją pierwszą kartę śmierci.
MISC_197,Innocuous Insect,Niewinny owad
MISC_469,Free a Stinkbug from the safe.,Uwolnij Stinkbug od sejfu.
MISC_616,Uncage the Menagerie,Ustaw menażerię
MISC_382,Free the Wolf Statue from its cage.,Uwolnij posąg wilka ze swojej klatki.
MISC_093,Ancestral Vision,Wizja przodków
MISC_504,Fill your empty socket with something magical.,Wypełnij puste gniazdo czymś magicznym.
MISC_350,Reborn Hope,Reborn Hope
MISC_764,Find a spare film roll.,Znajdź zapasową rolkę filmową.
MISC_515,Enduring Victory,Trwałe zwycięstwo
MISC_369,Defeat Leshy.,Pokonaj Leshy.
MISC_239,Renewal,Odnowienie
MISC_625,Start a new game.,Rozpocznij nową grę.
MISC_009,Doomed Necromancer,Skazany na nekromanta
MISC_458,Complete the Temple of the Dead.,Uzupełnij świątynię zmarłych.
MISC_052,Avenging Druid,Avenging Druid
MISC_934,Complete the Temple of Beasts.,Uzupełnij świątynię bestii.
MISC_138,Accomplished Automaton,Oznaczony automat
MISC_633,Complete the Temple of Technology.,Uzupełnij świątynię technologii.
MISC_302,Wizard Mentor,Mentor Wizard
MISC_680,Complete the Temple of Magicks.,Uzupełnij świątynię magii.
MISC_794,Miner's Bane,Zmorda Minera
MISC_523,Defeat The Prospector.,Pokonaj poszukiwacza.
MISC_782,Grizzled Angler,Uzdrawił wędkarz
MISC_565,Defeat The Angler.,Pokonaj wędkarza.
MISC_748,Face to Face,Twarzą w twarz
MISC_057,Defeat The Trapper and The Trader.,Pokonaj trapera i handlowca.
MISC_216,Squirrel Wrangler,Wiewiórka Wrangler
MISC_875,Win a battle with damage from Squirrels.,Wygraj bitwę z obrażeniami ze strony wiewiórek.
MISC_152,Gruesome Encore,Makabryczne bis
MISC_389,Allow The Mycologists to experiment on a creature that is already itself an experiment.,"Pozwól mikologom eksperymentować na stworzeniu, które sama jest już eksperymentem."
MISC_977,Role Reversal,Odwrócenie ról
MISC_062,Steal back one of your creatures from The Angler.,Odwróć jedno z twoich stworzeń od wędkarza.
MISC_753,Balance of Power,Balans mocy
MISC_360,Allow P03 to gain control of Inscryption.,Pozwól P03 na uzyskanie kontroli nad indeksowaniem.
MISC_133,Rank and File,Ranga i plik
MISC_115,Defeat The Archivist.,Pokonaj archiwistę.
MISC_984,Essence Capture,Esence Schwyt
MISC_552,Defeat The Photographer.,Pokonaj fotografa.
MISC_894,Painter's Servant,Sługa malarza
MISC_801,Defeat The Unfinished Boss.,Pokonaj niedokończony szef.
MISC_706,Natural Connection,Naturalne połączenie
MISC_147,Defeat G0lly.,Pokonaj G0lly.
MISC_446,Murder,Morderstwo
MISC_236,Witness the death of P03.,Świadek śmierci P03.
MISC_247,Dramatic Finale,Dramatyczny finał
MISC_212,Complete the finale of Inscryption.,Wypełnij finał inscrifyption.
MISC_176,Collective Effort,Zbiorowy wysiłek
MISC_927,Collect every card in the Original Inscryption.,Zbierz każdą kartę w oryginalnym inscryfurption.
MISC_017,Devil's Play,Diabelska gra
MISC_889,Attack for over 666 damage in the Original Inscryption.,Atak za ponad 666 obrażeń w oryginalnym wskaźniku.
MISC_585,Dark Offering,Ciemna oferta
MISC_381,Make an offering to The Bone Lord.,Złóż ofiarę władcy kości.
MISC_783,Forgotten Lore,Zapomniana wiedza
MISC_713,Receive all 5 cards from The Trader in P03's factory.,Otrzymaj wszystkie 5 kart od tradera w fabryce P03.
MISC_797,Grim Bounty,Grim Bounty
MISC_750,Destroy a Level 3 Bounty Hunter card.,Zniszcz kartę łowców nagród 3.
MISC_126,Agonizing Remorse,Bolesne wyrzuty sumienia
MISC_460,Don't empty the Recycling Bin.,Nie opróżniaj kosza na recykling.
ACTIVATEDDEALDAMAGE_RULEBOOKDESCRIPTION_C_301,Pay 1 Energy to deal 1 damage to the creature across from a card bearing this sigil.,"Zapłać 1 energię, aby zadać 1 uszkodzenie stworzenia naprzeciwko karty noszącej ten piesek."
ACTIVATEDHEAL_RULEBOOKDESCRIPTION_C_469,Pay 2 Bones to heal a card bearing this sigil.,"Zapłać 2 kości, aby wyleczyć kartę z tym pielęgnacją."
ACTIVATEDRANDOMPOWERENERGY_RULEBOOKDESCRIPTION_C_643,Pay 1 Energy to set the power of a card bearing this sigil randomly between 1 and 6.,"Zapłać 1 energię, aby ustawić moc karty noszącej ten piesek losowo między 1 a 6."
ACTIVATEDSACRIFICEDRAWCARDS_RULEBOOKDESCRIPTION_C_363,"If you have a Blue gem, sacrifice a card bearing this sigil to draw 3 cards.","Jeśli masz niebieski klejnot, poświęć kartę noszącą ten upiec, aby narysować 3 karty."
ACTIVATEDSTATSUP_RULEBOOKDESCRIPTION_C_785,Pay 2 Bones to increase the power and health of a card bearing this sigil by 1.,"Zapłać 2 kości, aby zwiększyć moc i zdrowie karty noszącej ten piesek o 1."
ACTIVATEDSTATSUPENERGY_RULEBOOKDESCRIPTION_C_318,Pay 3 Energy to increase the power and health of a card bearing this sigil by 1.,"Zapłać 3 energię, aby zwiększyć siłę i zdrowie karty noszącej ten upiec o 1."
BOMBSPAWNER_RULEBOOKDESCRIPTION_C_970,"When a card bearing this sigil is played, fill all empty spaces with Explode Bots.","Gdy gra jest odtwarzana karta, wypełnij wszystkie puste przestrzenie eksplodowymi botami."
BONEDIGGER_RULEBOOKDESCRIPTION_C_110,"At the end of the owner's turn, a card bearing this sigil will generate 1 Bone.",Pod koniec tury właściciela karta nosząca ten upiecz wygeneruje 1 kość.
BRITTLE_RULEBOOKDESCRIPTION_C_366,"After attacking, a card bearing this sigil perishes.",Po ataku karta nosząca tę pielęgnację ginie.
CONDUITBUFFATTACK_RULEBOOKDESCRIPTION_C_937,Other creatures within a circuit completed by a card bearing this sigil gain 1 power.,Inne stworzenia w obwodzie ukończonym kartą zawierającą tę moc zysku 1.
CONDUITENERGY_RULEBOOKDESCRIPTION_C_032,"If a card bearing this sigil is part of a completed circuit, your Energy never depletes.","Jeśli karta nosząca ten piesek jest częścią ukończonego obwodu, twoja energia nigdy się nie wyczerpuje."
CONDUITFACTORY_RULEBOOKDESCRIPTION_C_156,Empty spaces within a circuit completed by a card bearing this sigil spawn L33pB0ts at the end of the owner's turn.,Puste przestrzenie w obwodzie ukończonym kartą zawierającą tę płaskę l33pb0s na koniec tury właściciela.
CONDUITHEAL_RULEBOOKDESCRIPTION_C_630,Other creatures within a circuit completed by a card bearing this sigil are healed at the end of the owner's turn.,Inne stworzenia w obwodzie ukończonym kartą noszącą ten piesek są uzdrowieni pod koniec tury właściciela.
CONDUITNULL_RULEBOOKDESCRIPTION_C_451,"A card bearing this sigil may complete a circuit, but provides no effect.","Karta łożyska, którą ten ułaskawił, może wypełnić obwód, ale nie zapewnia żadnego efektu."
DRAWNEWHAND_RULEBOOKDESCRIPTION_C_986,"When a card bearing this sigil is played, discard your hand then draw a new hand of 4 cards.","Kiedy odtwarzana jest karta nosząca tę pielęgnację, odrzuć rękę, a następnie narysuj nową rękę 4 kart."
DROPRUBYONDEATH_RULEBOOKDESCRIPTION_C_897,"When a card bearing this sigil perishes, a Ruby Mox is created in its place.","Kiedy karta nosząca tę pielęgnację ginie, na jej miejscu powstaje rubinowy mox."
EXPLODEONDEATH_RULEBOOKDESCRIPTION_C_074,"When a card bearing this sigil dies, the creature opposing it, as well as adjacent friendly creatures, are dealt 10 damage.","Kiedy karta nosząca tę pielęgnację umiera, stworzenie przeciwne jej, a także sąsiednich przyjaznych stworzeń, mają 10 obrażeń."
GAINBATTERY_RULEBOOKDESCRIPTION_C_264,"When a card bearing this sigil is played, it provides an Energy Cell to its owner.","Kiedy gra jest odtwarzana karta, zapewnia właścicielowi komórkę energetyczną."
GAINGEMBLUE_RULEBOOKDESCRIPTION_C_786,"While a card bearing this sigil is on the board, it provides a Blue Gem to its owner.","Podczas gdy karta nosząca ten piesek znajduje się na planszy, zapewnia właścicielowi niebieski klejnot."
GAINGEMGREEN_RULEBOOKDESCRIPTION_C_169,"While a card bearing this sigil is on the board, it provides a Green Gem to its owner.","Podczas gdy karta nosząca ten pieszczot znajduje się na planszy, zapewnia właścicielowi zielony klejnot."
GAINGEMORANGE_RULEBOOKDESCRIPTION_C_270,"While a card bearing this sigil is on the board, it provides an Orange Gem to its owner.","Podczas gdy karta nosząca ten piesek znajduje się na planszy, zapewnia właścicielowi pomarańczowy klejnot."
GAINGEMTRIPLE_RULEBOOKDESCRIPTION_C_292,"While a card bearing this sigil is on the board, it provides a Green, Orange, and Blue gem to its owner.","Podczas gdy karta nosząca ten piesek znajduje się na planszy, zapewnia właścicielowi zielony, pomarańczowy i niebieski klejnot."
GEMDEPENDANT_RULEBOOKDESCRIPTION_C_572,"If a card bearing this sigil's owner controls no Mox cards, a card bearing this sigil perishes.","Jeśli karta nosząca właściciel tego Sigil kontroluje żadne karty MOX, karta nosząca tę pielęgnację ginie."
GEMSDRAW_RULEBOOKDESCRIPTION_C_172,"When a card bearing this sigil is played, you draw cards equal to the amount of Mox cards on your side of the board.","Kiedy odtwarzana jest karta nosząca tę pielęgnację, rysujesz karty równe ilości kart Mox po swojej stronie planszy."
LOOT_RULEBOOKDESCRIPTION_C_919,"When a card bearing this sigil deals damage directly, draw a card for each damage dealt.","Gdy karta nosząca ten piesek zadają obrażenia bezpośrednio, narysuj kartę dla każdego zadanego uszkodzenia."
PREVENTATTACK_RULEBOOKDESCRIPTION_C_718,"If a creature would attack a card bearing this sigil, it does not.","Jeśli stworzenie zaatakuje kartę noszącą ten piesek, tak nie jest."
SKELETONSTRAFE_RULEBOOKDESCRIPTION_C_216,"At the end of the owner's turn, a card bearing this sigil will move in the direction inscribed in the sigil and drop a Skeleton in its old space.",Pod koniec tury właściciela karta nosząca ten piesek porusza się w kierunku wpisanym na pielęgnację i upuści szkielet w swojej starej przestrzeni.
SQUIRRELSTRAFE_RULEBOOKDESCRIPTION_C_618,"At the end of the owner's turn, a card bearing this sigil will move in the direction inscribed in the sigil and drop a Squirrel in their old space.",Pod koniec tury właściciela karta nosząca ten piesek porusza się w kierunku wpisanym na pielęgnację i upuści wiewiórkę w starej przestrzeni.
SUBMERGESQUID_RULEBOOKDESCRIPTION_C_467,"A card bearing this sigil submerges itself during its opponent's turn. While submerged, opposing creatures attack its owner directly.","Karta nosząca tę pielęgnację zanurza się podczas kolejki przeciwnika. Podczas zanurzenia, przeciwne stworzenia atakują bezpośrednio właściciela."
ALLSTRIKE_RULEBOOKDESCRIPTION_C_769,A card bearing this sigil will strike each opposing space that is occupied by a creature. It will strike directly if no creatures oppose it.,"Karta nosząca ten piesek uderzy każdą przeciwną przestrzeń zajmowaną przez stworzenie. Uderzy się bezpośrednio, jeśli żadne stworzenia się nie sprzeciwiają."
BEESONHIT_RULEBOOKDESCRIPTION_C_919,"Once a card bearing this sigil is struck, a Bee is created in your hand. [define:Bee]",Po uderzeniu karty noszącej ten piesek utworzony jest pszczoła w dłoni. [Zdefiniuj: pszczoła]
BUFFNEIGHBOURS_RULEBOOKDESCRIPTION_C_913,Creatures adjacent to a card bearing this sigil gain 1 power.,Stworzenia przylegające do karty noszącej tę siły zyskują 1 moc.
CORPSEEATER_RULEBOOKDESCRIPTION_C_169,"If a creature that you own perishes by combat, a card bearing this sigil in your hand is automatically played in its place.","Jeśli stworzenie, które posiadasz, zginie przez walkę, karta nosząca ten piesek w dłoni jest automatycznie odtwarzany na jej miejscu."
CREATEBELLS_RULEBOOKDESCRIPTION_C_591,"When a card bearing this sigil is played, a Chime is created on each empty adjacent space. [define:DausBell]","Kiedy gra jest odtwarzana karta, która jest odtwarzana, na każdej pustej sąsiednim przestrzeni tworzona jest komisja. [Zdefiniuj: Dausbell]"
CREATEDAMS_RULEBOOKDESCRIPTION_C_542,"When a card bearing this sigil is played, a Dam is created on each empty adjacent space. [define:Dam]","Kiedy gra jest odtwarzana karta, która jest odtwarzana, na każdej pustej sąsiednim przestrzeni tworzona jest tama. [Zdefiniuj: Dam]"
DEATHTOUCH_RULEBOOKDESCRIPTION_C_609,"When a card bearing this sigil damages another creature, that creature perishes.","Kiedy karta nosząca ten piesek uszkadza inne stworzenie, to stworzenie ginie."
DEBUFFENEMY_RULEBOOKDESCRIPTION_C_636,The creature opposing a card bearing this sigil loses 1 power.,Stworzenie sprzeciwiające się karcie noszącej ten piesek traci 1 moc.
DRAWANT_RULEBOOKDESCRIPTION_C_010,"When a card bearing this sigil is played, an Ant is created in your hand.","Kiedy gra się karta nosząca tę pielęgnację, w twojej dłoni powstaje mrówka."
DRAWCOPY_RULEBOOKDESCRIPTION_C_226,"When a card bearing this sigil is played, a copy of it is created in your hand.","Kiedy odtwarzana jest karta nosząca tę pielęgnację, jej kopia jest tworzona w dłoni."
DRAWCOPYONDEATH_RULEBOOKDESCRIPTION_C_876,"When a card bearing this sigil perishes, a copy of it is created in your hand.","Kiedy karta nosząca tę pielęgnację ginie, jej kopia jest tworzona w dłoni."
DRAWRABBITS_RULEBOOKDESCRIPTION_C_468,"When a card bearing this sigil is played, a Rabbit is created in your hand. [define:Rabbit]","Kiedy gra się karta nosząca tę pielęgnację, w twojej dłoni powstaje królik. [Zdefiniuj: królik]"
EVOLVE_RULEBOOKDESCRIPTION_C_194,A card bearing this sigil will grow into a more powerful form after 1 turn on the board.,Karta nosząca tę pielęgnację wzrośnie w mocniejszą formę po 1 włączeniu planszy.
FLYING_RULEBOOKDESCRIPTION_C_638,"A card bearing this sigil will strike an opponent directly, even if there is a creature opposing it.","Karta nosząca tę pielęgnację uderzy bezpośrednio przeciwnikowi, nawet jeśli przeciwstawia się mu stworzenie."
GUARDDOG_RULEBOOKDESCRIPTION_C_161,"When an opposing creature is placed opposite to an empty space, a card bearing this sigil will move to that empty space.","Gdy przeciwne stworzenie zostanie umieszczone naprzeciwko pustej przestrzeni, karta nosząca ten piesek przesunie się do tej pustej przestrzeni."
ICECUBE_RULEBOOKDESCRIPTION_C_877,"When a card bearing this sigil perishes, the creature inside is released in its place.","Kiedy karta nosząca tę pielęgnację ginie, stworzenie w środku jest uwalniane na jego miejscu."
QUADRUPLEBONES_RULEBOOKDESCRIPTION_C_971,"When a card bearing this sigil dies, 4 bones are awarded instead of 1.","Kiedy karta nosząca tę płaskę umiera, zamiast 1."
RANDOMABILITY_RULEBOOKDESCRIPTION_C_130,"When a card bearing this sigil is drawn, this sigil is replaced with another sigil at random.","Po narysowaniu karty noszącej tę pielęgnację, ten piesek zostaje zastąpiony innym losowo."
RANDOMCONSUMABLE_RULEBOOKDESCRIPTION_C_436,"When a card bearing this sigil is played, you will receive a random item as long as your pack is not full.","Kiedy odtwarzana jest karta nosząca tę pielęgnację, otrzymasz losowy przedmiot, o ile paczka nie jest pełna."
REACH_RULEBOOKDESCRIPTION_C_386,A card bearing this sigil will block an opposing creature bearing the Airborne sigil.,Karta nosząca tę pielęgnację zablokuje przeciwne stworzenie z ulotką w powietrzu.
SACRIFICIAL_RULEBOOKDESCRIPTION_C_722,When a card bearing this sigil is sacrificed it does not perish.,"Kiedy karta nosząca ten piesek jest poświęcony, nie ginie."
SHARP_RULEBOOKDESCRIPTION_C_386,"Once a card bearing this sigil is struck, the striker is then dealt a single damage point.",Po uderzeniu karty noszącej tę pielęgnację napastnik jest następnie przekazywany jeden punkt obrażeń.
SPLITSTRIKE_RULEBOOKDESCRIPTION_C_724,A card bearing this sigil will strike each opposing space to the left and right of the space across from it.,Karta nosząca tę pielęgnację uderzy każdą przeciwną przestrzeń w lewo i prawo od przestrzeni naprzeciwko niej.
SQUIRRELORBIT_RULEBOOKDESCRIPTION_C_213,"At the beginning of its owner's turn, a card bearing this sigil will pull small creatures, like Squirrels, into its orbit.","Na początku kolejki właściciela karta nosząca ten upiecz wciągnie małe stworzenia, takie jak wiewiórki, na orbitę."
STEELTRAP_RULEBOOKDESCRIPTION_C_102,"When a card bearing this sigil perishes, the creature opposing it perishes as well. A pelt is created in your hand.","Kiedy karta nosząca tę pielęgnację ginie, stworzenie przeciwne jej pograbia również. W twojej dłoni powstaje skór."
STRAFE_RULEBOOKDESCRIPTION_C_931,"At the end of the owner's turn, a card bearing this sigil will move in the direction inscribed in the sigil.",Pod koniec tury właściciela karta nosząca ten piesek porusza się w kierunku wpisanym na pielęgnację.
STRAFEPUSH_RULEBOOKDESCRIPTION_C_708,"At the end of the owner's turn, a card bearing this sigil will move in the direction inscribed in the sigil. Creatures in the way will be pushed in the same direction.",Pod koniec tury właściciela karta nosząca ten piesek porusza się w kierunku wpisanym na pielęgnację. Stworzenia na drodze zostaną popchnięte w tym samym kierunku.
TAILONHIT_RULEBOOKDESCRIPTION_C_390,"When a card bearing this sigil would be struck, a Tail is created in its place and a card bearing this sigil moves to the right.","Kiedy karta nosząca tę pielęgnację zostanie uderzona, na jego miejscu utworzono ogon, a karta niosąca ten pieprzenie porusza się w prawo."
TRIPLEBLOOD_RULEBOOKDESCRIPTION_C_976,A card bearing this sigil is counted as 3 Blood rather than 1 Blood when sacrificed.,Karta nosząca ten pielęgnację jest liczona jako 3 krwią niż 1 krew po poświęceniu.
TRISTRIKE_RULEBOOKDESCRIPTION_C_419,"A card bearing this sigil will strike each opposing space to the left, right, and center of it.","Karta nosząca ten piesek uderzy każdą przeciwną przestrzeń w lewo, w prawo i jej środku."
TUTOR_RULEBOOKDESCRIPTION_C_400,"When a card bearing this sigil is played, you may search your deck for any card and take it into your hand.","Kiedy odtwarzana jest karta nosząca tę pielęgnację, możesz przeszukać pokład dowolnej karty i zabrać ją w rękę."
WHACKAMOLE_RULEBOOKDESCRIPTION_C_301,"When an empty space would be struck, a card bearing this sigil will move to that space to receive the strike instead.","Kiedy zostanie uderzona pusta przestrzeń, karta nosząca ten piesek przeniesie się do tej przestrzeni, aby otrzymać uderzenie."
BUFFENEMY_RULEBOOKDESCRIPTION_C_508,The creature opposing a card bearing this sigil gains 1 power.,Stworzenie sprzeciwiające się karcie noszącej ten piesek zyskuje 1 moc.
CELLBUFFSELF_RULEBOOKDESCRIPTION_C_256,"If a card bearing this sigil is within a circuit, it gains 2 power.","Jeśli karta zawierająca ten piesek znajduje się w obwodzie, zyskuje 2 moc."
CELLDRAWRANDOMCARDONDEATH_RULEBOOKDESCRIPTION_C_731,"If a card bearing this sigil is within a circuit when it perishes, a random card is created in your hand.","Jeśli karta nosząca ten piesek znajduje się w obwodzie, gdy zginie, losowa karta jest tworzona w dłoni."
CELLTRISTRIKE_RULEBOOKDESCRIPTION_C_763,"If a card bearing this sigil is within a circuit, it will strike each opposing space to the left, right, and center of it.","Jeśli karta nosząca ten piesek znajduje się w obwodzie, uderzy każdą przeciwną przestrzeń w lewo, w prawo i jej środku."
CONDUITSPAWNGEMS_RULEBOOKDESCRIPTION_C_435,Empty spaces within a circuit completed by a card bearing this sigil spawn Gem Vessels at the end of the owner's turn.,Puste przestrzenie w obwodzie ukończonym kartą noszącą naczynie klejnotów odradzających się na końcu tury właściciela.
